relationship_id,expert_A_id,expert_B_id,relationship_type,relationship_description,relationship_value
26930,063023,830419,论文合作,合作次数,1.0
26931,063023,073082,论文合作,合作次数,1.0
26932,063023,830391,论文合作,合作次数,1.0
26933,063023,093076,论文合作,合作次数,1.0
26934,063023,133050,论文合作,合作次数,1.0
26935,063023,180231,论文合作,合作次数,1.0
26936,063023,180260,论文合作,合作次数,1.0
26937,063023,190026,论文合作,合作次数,1.0
26938,063033,123093,论文合作,合作次数,2.0
26939,063033,073041,论文合作,合作次数,1.0
26940,063033,093059,论文合作,合作次数,1.0
26941,063033,113060,论文合作,合作次数,1.0
26942,063033,120233,论文合作,合作次数,1.0
26943,063033,103001,论文合作,合作次数,1.0
26944,063033,073104,论文合作,合作次数,1.0
26945,063033,073034,论文合作,合作次数,1.0
26946,063033,113059,论文合作,合作次数,1.0
26947,063033,083060,论文合作,合作次数,1.0
26948,063033,180346,论文合作,合作次数,1.0
26949,063033,210537,论文合作,合作次数,1.0
26950,063033,220584,论文合作,合作次数,1.0
26951,063036,143066,论文合作,合作次数,1.0
26952,063036,830510,论文合作,合作次数,1.0
26953,063036,830920,论文合作,合作次数,1.0
26954,063036,210504,论文合作,合作次数,1.0
26955,063036,830917,论文合作,合作次数,1.0
26956,063038,083010,论文合作,合作次数,1.0
26957,063038,103040,论文合作,合作次数,2.0
26958,063038,160265,论文合作,合作次数,1.0
26959,063038,133061,论文合作,合作次数,1.0
26960,063038,160266,论文合作,合作次数,1.0
26961,063038,093081,论文合作,合作次数,1.0
26962,063038,830993,论文合作,合作次数,3.0
26963,063038,831033,论文合作,合作次数,7.0
26964,063038,073031,论文合作,合作次数,1.0
26965,063038,071079,论文合作,合作次数,1.0
26966,063038,073050,论文合作,合作次数,3.0
26967,063038,831034,论文合作,合作次数,1.0
26968,063038,133062,论文合作,合作次数,1.0
26969,063038,831121,论文合作,合作次数,4.0
26970,063038,830141,论文合作,合作次数,2.0
26971,131175,141134,论文合作,合作次数,2.0
26972,131175,111029,论文合作,合作次数,1.0
26973,131175,121152,论文合作,合作次数,1.0
26974,131175,820931,论文合作,合作次数,1.0
26975,131175,121030,论文合作,合作次数,7.0
26976,131175,131173,论文合作,合作次数,1.0
26977,131175,812419,论文合作,合作次数,6.0
26978,131192,812545,论文合作,合作次数,1.0
26979,131192,812073,论文合作,合作次数,1.0
26980,131192,812593,论文合作,合作次数,1.0
26981,131192,101054,论文合作,合作次数,1.0
26982,131192,014081,论文合作,合作次数,1.0
26983,131247,814041,论文合作,合作次数,1.0
26984,131247,812431,论文合作,合作次数,1.0
26985,131247,812078,论文合作,合作次数,1.0
26986,131273,812298,论文合作,合作次数,2.0
26987,131273,111034,论文合作,合作次数,1.0
26988,131273,121042,论文合作,合作次数,2.0
26989,132002,152003,论文合作,合作次数,2.0
26990,132002,132034,论文合作,合作次数,1.0
26991,132002,160302,论文合作,合作次数,1.0
26992,132002,006432,论文合作,合作次数,1.0
26993,132002,122029,论文合作,合作次数,1.0
26994,132002,152066,论文合作,合作次数,1.0
26995,132002,162029,论文合作,合作次数,1.0
26996,132002,143110,论文合作,合作次数,1.0
26997,132002,142025,论文合作,合作次数,1.0
26998,132002,020185,论文合作,合作次数,1.0
26999,132002,063006,论文合作,合作次数,1.0
27000,132002,183054,论文合作,合作次数,1.0
27001,132002,042024,论文合作,合作次数,1.0
27002,132002,120256,论文合作,合作次数,1.0
27003,132002,113083,论文合作,合作次数,1.0
27004,132002,731427,论文合作,合作次数,1.0
27005,015249,100164,论文合作,合作次数,2.0
27006,015249,011012,论文合作,合作次数,1.0
27007,015249,015217,论文合作,合作次数,1.0
27008,015249,100026,论文合作,合作次数,1.0
27009,015249,030064,论文合作,合作次数,1.0
27010,015250,100082,论文合作,合作次数,1.0
27011,015250,014044,论文合作,合作次数,2.0
27012,015250,110079,论文合作,合作次数,2.0
27013,015250,092023,论文合作,合作次数,3.0
27014,015250,120131,论文合作,合作次数,1.0
27015,015250,014026,论文合作,合作次数,1.0
27016,015250,073133,论文合作,合作次数,1.0
27017,015250,132063,论文合作,合作次数,1.0
27018,015250,160234,论文合作,合作次数,1.0
27019,015250,015217,论文合作,合作次数,1.0
27020,015250,090059,论文合作,合作次数,1.0
27021,015250,180404,论文合作,合作次数,1.0
27022,015250,195501,论文合作,合作次数,1.0
27023,015250,210539,论文合作,合作次数,8.0
27024,015250,090068,论文合作,合作次数,3.0
27025,015250,120279,论文合作,合作次数,3.0
27026,015250,860425,论文合作,合作次数,1.0
27027,015253,199371,论文合作,合作次数,1.0
27028,821986,142007,论文合作,合作次数,7.0
27029,821986,014081,论文合作,合作次数,4.0
27030,821986,102048,论文合作,合作次数,7.0
27031,821986,820931,论文合作,合作次数,1.0
27032,821986,820867,论文合作,合作次数,7.0
27033,821986,102022,论文合作,合作次数,6.0
27034,821986,132036,论文合作,合作次数,2.0
27035,821986,090008,论文合作,合作次数,1.0
27036,821986,100097,论文合作,合作次数,1.0
27037,821986,150004,论文合作,合作次数,1.0
27038,821986,122051,论文合作,合作次数,2.0
27039,821986,182018,论文合作,合作次数,6.0
27040,821986,182017,论文合作,合作次数,13.0
27041,821986,182029,论文合作,合作次数,1.0
27042,821988,019617,论文合作,合作次数,1.0
27043,821988,822093,论文合作,合作次数,1.0
27044,822018,162016,论文合作,合作次数,3.0
27045,822059,822010,论文合作,合作次数,1.0
27046,822059,820921,论文合作,合作次数,1.0
27047,822059,821991,论文合作,合作次数,1.0
27048,822059,820864,论文合作,合作次数,1.0
27049,822059,140216,论文合作,合作次数,1.0
27050,822059,102037,论文合作,合作次数,1.0
27051,822059,102032,论文合作,合作次数,1.0
27052,822059,724586,论文合作,合作次数,2.0
27053,822059,142018,论文合作,合作次数,1.0
27054,822059,142070,论文合作,合作次数,2.0
27055,822059,821442,论文合作,合作次数,3.0
27056,822059,820811,论文合作,合作次数,4.0
27057,822059,820854,论文合作,合作次数,4.0
27058,822059,060118,论文合作,合作次数,4.0
27059,822059,132037,论文合作,合作次数,2.0
27060,822059,820949,论文合作,合作次数,1.0
27061,822059,122017,论文合作,合作次数,1.0
27062,822059,820876,论文合作,合作次数,1.0
27063,006824,070017,论文合作,合作次数,1.0
27064,006824,005322,论文合作,合作次数,5.0
27065,006824,004611,论文合作,合作次数,1.0
27066,006824,100011,论文合作,合作次数,1.0
27067,006824,005426,论文合作,合作次数,1.0
27068,006824,030057,论文合作,合作次数,1.0
27069,006824,005302,论文合作,合作次数,1.0
27070,006824,120042,论文合作,合作次数,3.0
27071,006896,180005,论文合作,合作次数,1.0
27072,006896,160355,论文合作,合作次数,1.0
27073,006896,120005,论文合作,合作次数,16.0
27074,006896,004910,论文合作,合作次数,1.0
27075,006896,005812,论文合作,合作次数,1.0
27076,006896,005554,论文合作,合作次数,1.0
27077,006896,160007,论文合作,合作次数,2.0
27078,006896,120216,论文合作,合作次数,1.0
27079,006896,110175,论文合作,合作次数,2.0
27080,006896,180709,论文合作,合作次数,1.0
27081,006896,200011,论文合作,合作次数,5.0
27082,006896,200380,论文合作,合作次数,1.0
27083,006896,210269,论文合作,合作次数,1.0
27084,006896,080081,论文合作,合作次数,1.0
27085,006896,220509,论文合作,合作次数,1.0
27086,006909,110180,论文合作,合作次数,2.0
27087,006909,140023,论文合作,合作次数,1.0
27088,006909,120026,论文合作,合作次数,1.0
27089,132037,822010,论文合作,合作次数,1.0
27090,132037,820921,论文合作,合作次数,1.0
27091,132037,821991,论文合作,合作次数,1.0
27092,132037,820864,论文合作,合作次数,1.0
27093,132037,102037,论文合作,合作次数,1.0
27094,132037,102032,论文合作,合作次数,1.0
27095,132037,724586,论文合作,合作次数,2.0
27096,132037,142018,论文合作,合作次数,1.0
27097,132037,142070,论文合作,合作次数,1.0
27098,132037,821442,论文合作,合作次数,1.0
27099,132037,820811,论文合作,合作次数,2.0
27100,132037,820854,论文合作,合作次数,2.0
27101,132037,060118,论文合作,合作次数,1.0
27102,132037,822059,论文合作,合作次数,2.0
27103,132037,122017,论文合作,合作次数,1.0
27104,132037,820876,论文合作,合作次数,1.0
27105,014039,050041,论文合作,合作次数,1.0
27106,014039,014042,论文合作,合作次数,1.0
27107,014039,831207,论文合作,合作次数,1.0
27108,014039,070162,论文合作,合作次数,1.0
27109,014039,014081,论文合作,合作次数,1.0
27110,014039,014026,论文合作,合作次数,1.0
27111,014039,012070,论文合作,合作次数,1.0
27112,014039,014086,论文合作,合作次数,2.0
27113,014039,140144,论文合作,合作次数,2.0
27114,014039,014185,论文合作,合作次数,5.0
27115,014061,080117,论文合作,合作次数,3.0
27116,014061,120279,论文合作,合作次数,1.0
27117,014086,050190,论文合作,合作次数,1.0
27118,014086,050041,论文合作,合作次数,6.0
27119,014086,014042,论文合作,合作次数,5.0
27120,014086,014044,论文合作,合作次数,1.0
27121,014086,140011,论文合作,合作次数,6.0
27122,014086,831207,论文合作,合作次数,4.0
27123,014086,014155,论文合作,合作次数,1.0
27124,014086,070162,论文合作,合作次数,1.0
27125,014086,014077,论文合作,合作次数,1.0
27126,014086,133140,论文合作,合作次数,1.0
27127,014086,083140,论文合作,合作次数,2.0
27128,014086,012070,论文合作,合作次数,2.0
27129,014086,120278,论文合作,合作次数,4.0
27130,014086,120239,论文合作,合作次数,2.0
27131,014086,170213,论文合作,合作次数,2.0
27132,014086,070163,论文合作,合作次数,6.0
27133,014086,014039,论文合作,合作次数,2.0
27134,014086,140144,论文合作,合作次数,7.0
27135,014086,014185,论文合作,合作次数,2.0
27136,014086,180403,论文合作,合作次数,2.0
27137,014086,190506,论文合作,合作次数,1.0
27138,014086,200250,论文合作,合作次数,2.0
27139,014086,120009,论文合作,合作次数,1.0
27140,014086,190507,论文合作,合作次数,2.0
27141,822060,170075,论文合作,合作次数,1.0
27142,822060,860696,论文合作,合作次数,1.0
27143,822060,051069,论文合作,合作次数,1.0
27144,822060,153538,论文合作,合作次数,1.0
27145,822060,081033,论文合作,合作次数,1.0
27146,822060,860686,论文合作,合作次数,1.0
27147,822060,112009,论文合作,合作次数,1.0
27148,822060,153536,论文合作,合作次数,1.0
27149,822060,093093,论文合作,合作次数,1.0
27150,822060,123720,论文合作,合作次数,1.0
27151,822060,110002,论文合作,合作次数,1.0
27152,822060,821583,论文合作,合作次数,1.0
27153,822060,182023,论文合作,合作次数,1.0
27154,822060,132010,论文合作,合作次数,1.0
27155,822081,820895,论文合作,合作次数,1.0
27156,822081,080062,论文合作,合作次数,1.0
27157,822092,820857,论文合作,合作次数,1.0
27158,822092,162033,论文合作,合作次数,1.0
27159,822092,820868,论文合作,合作次数,1.0
27160,822115,013009,论文合作,合作次数,2.0
27161,822115,092033,论文合作,合作次数,1.0
27162,822115,850900,论文合作,合作次数,1.0
27163,822115,160328,论文合作,合作次数,1.0
27164,822115,112021,论文合作,合作次数,2.0
27165,822115,122015,论文合作,合作次数,1.0
27166,822115,182003,论文合作,合作次数,5.0
27167,822115,190136,论文合作,合作次数,2.0
27168,020067,190557,论文合作,合作次数,5.0
27169,020085,006707,论文合作,合作次数,1.0
27170,020085,040115,论文合作,合作次数,1.0
27171,020085,016187,论文合作,合作次数,1.0
27172,020094,120002,论文合作,合作次数,1.0
27173,020094,030113,论文合作,合作次数,1.0
27174,020094,004695,论文合作,合作次数,1.0
27175,020094,006658,论文合作,合作次数,1.0
27176,020094,060143,论文合作,合作次数,1.0
27177,020094,004927,论文合作,合作次数,1.0
27178,020094,190562,论文合作,合作次数,11.0
27179,020094,020149,论文合作,合作次数,1.0
27180,030152,006290,论文合作,合作次数,2.0
27181,030152,120030,论文合作,合作次数,1.0
27182,030160,130158,论文合作,合作次数,4.0
27183,030160,130239,论文合作,合作次数,9.0
27184,030160,030180,论文合作,合作次数,1.0
27185,030160,040019,论文合作,合作次数,1.0
27186,030160,060187,论文合作,合作次数,1.0
27187,030168,130301,论文合作,合作次数,12.0
27188,030168,080052,论文合作,合作次数,15.0
27189,030168,210535,论文合作,合作次数,16.0
27190,030185,170278,论文合作,合作次数,1.0
27191,030185,011093,论文合作,合作次数,1.0
27192,030185,061000,论文合作,合作次数,1.0
27193,030185,160266,论文合作,合作次数,8.0
27194,030185,170184,论文合作,合作次数,1.0
27195,030185,160267,论文合作,合作次数,1.0
27196,030185,130249,论文合作,合作次数,1.0
27197,030185,100044,论文合作,合作次数,2.0
27198,030187,014190,论文合作,合作次数,3.0
27199,030187,011093,论文合作,合作次数,3.0
27200,030187,014145,论文合作,合作次数,1.0
27201,030187,040157,论文合作,合作次数,1.0
27202,030187,103619,论文合作,合作次数,2.0
27203,030187,011116,论文合作,合作次数,1.0
27204,030187,812586,论文合作,合作次数,1.0
27205,030187,120233,论文合作,合作次数,1.0
27206,030187,012177,论文合作,合作次数,1.0
27207,030187,014049,论文合作,合作次数,1.0
27208,030187,160267,论文合作,合作次数,1.0
27209,030187,006526,论文合作,合作次数,1.0
27210,030187,170019,论文合作,合作次数,1.0
27211,030187,040150,论文合作,合作次数,1.0
27212,030187,050193,论文合作,合作次数,1.0
27213,030187,120047,论文合作,合作次数,2.0
27214,030187,120280,论文合作,合作次数,2.0
27215,030187,210570,论文合作,合作次数,1.0
27216,030187,143528,论文合作,合作次数,1.0
27217,851266,180019,论文合作,合作次数,1.0
27218,851266,850771,论文合作,合作次数,1.0
27219,851266,105155,论文合作,合作次数,2.0
27220,851266,090009,论文合作,合作次数,1.0
27221,851266,814255,论文合作,合作次数,1.0
